,QU5017_27-32nt,QU5017_37-43nt,QU5019_27-32nt,QU5019_37-43nt,QU5020_27-32nt,QU5020_37-43nt,QU5033_27-32nt,QU5034_27-32nt,QU5035_27-32nt,QU5334_27-32nt,QU5334_37-43nt,QU5337_27-32nt,QU5337_37-43nt,QU5338_27-32nt,QU5338_37-43nt,RU4816_27-32nt,RU4816_37-43nt,RU4816minus_20-23nt,RU4816minus_20-32nt,RU4816minus_27-32nt,RU4819_27-32nt,RU4819_37-43nt,RU4819minus_20-23nt,RU4819minus_20-32nt,RU4819minus_27-32nt,RU4902_27-32nt,RU4902_37-43nt,RU4903_27-32nt,RU4903_37-43nt
YDR063W_mRNA,20.69,24.13,24.38,65.94,25.13,70.06,29.72,32.13,28.37,22.46,74.06,20.73,112.94,36.64,143.94,37.33,94,0,0,0,5.93,82.55,0,0,0,0,0,0,162.98
YER080W_mRNA,51.35,12.71,61.78,33.85,64.41,38.27,51.68,50.89,54,62.11,32.51,47.76,11.67,43.3,28.09,76.09,24.45,91.11,75.36,22.12,58.89,32.21,35.17,28.15,0,7.54,31.3,0,103.03
YMR092C_mRNA,111.81,42.35,117.45,58.76,99.99,30.06,109.33,91.78,120.11,100.82,64.99,136.77,39.64,85.69,47.72,148.8,92.88,140.95,149,176.91,199.69,112.69,21.09,77.9,309.82,211.07,0,84.13,205.96
YIL079C_mRNA,23.79,34.47,7.01,75.35,6.67,133.43,13.02,14.43,17.17,12.05,45.84,8.94,79.71,14.04,54.83,5.37,55.7,21.06,16.26,0,6.82,78.61,0,0,0,0,0,0,0
YDL175C_mRNA,0,0,3.4,30.93,10.79,30.21,7.9,14,11.67,8.36,20.53,7.23,47.88,5.45,44.34,0,32.81,10.22,7.89,0,0,15.26,11.05,8.84,0,0,0,0,0
YBR059C_mRNA,24.42,58.65,23.02,86.79,19.77,93.84,16.43,18.76,23.5,27.4,79.2,22.93,102.05,27.39,99.52,29.37,82.59,18.69,21.17,28.65,28.01,53.51,11.73,9.39,0,0,77.99,28.74,38.03
YDR264C_mRNA,84.9,32.66,80.67,45.31,105.74,33.71,91.37,85.1,70.26,88.07,56.8,81.49,26.97,85.53,60.61,49.78,36.75,71.98,68.52,56.91,81.14,29.79,76.06,60.87,0,5.82,0,189.86,150
YOR034C_mRNA,18.95,16.82,14.08,18.39,13.07,15.2,15.55,15.28,14.31,17.72,13.77,26.28,20.38,28.22,4.46,9.2,5.83,0,0,0,11.7,10.23,5.6,4.48,0,0,136.71,0,0
YOR335C_mRNA,274.83,341.11,267.49,509.23,313.27,519.83,249.8,253.34,232.29,253.85,403.91,263.59,418.51,267.81,407.66,264.69,408.42,322.81,312.02,276.3,220.35,438.98,254.99,214.8,53.68,296.93,595.24,402.94,486.17
YJL122W_mRNA,31.67,49.26,21.14,124.25,27.61,182.73,41.88,35.86,38.09,29.03,170.08,29.08,196.63,29.91,195.89,47.61,195.44,12.4,9.57,0,6.05,393.19,0,0,0,65.13,0,18.64,0
YMR170C_mRNA,14.94,19.75,30.73,20.43,24.3,14.36,27.37,45.13,33.74,36.61,28.63,29.54,35.13,29.48,13.32,36.75,39.37,22.98,34.06,51.51,45.8,33.78,0,0,0,0,0,0,133.37
YMR169C_mRNA,0,0,2.86,8.33,9.65,19.95,11.92,5.22,23.94,5.82,8.93,6.57,2.82,3.66,12.41,11,8.75,26.55,16.02,0,19.59,0,0,0,0,0,0,0,0
YOR374W_mRNA,50.29,92.06,75.52,44.81,62.63,81.27,90.01,87.83,92.54,74.61,54.52,55.61,53.35,72.23,77.07,96.39,93.67,185.79,187.4,193.8,136.96,77.35,191.82,230.79,386.36,172.34,250.55,59.18,0
YER073W_mRNA,44.28,37.23,60.7,15.65,75.96,15.01,97.48,91.02,108.65,86.82,16.66,102.81,35.87,68.44,21.59,137.98,75.19,138.05,150.66,194.27,96.95,91.97,92.62,123.53,247.44,49.67,0,177.67,0
YPL061W_mRNA,2212.91,1220.11,2278.51,1052.83,2188.29,927.37,2046.03,2106.63,2195.06,2222.93,1371.99,2142.51,1302.77,2223.07,1316.14,1791.74,1027.66,1661.53,1799.14,2276.29,2182.48,867.44,2264.62,2283.56,2363.19,1308.87,419.65,1425.37,867.44
YOR175C_mRNA,98.51,23.95,98.94,15.1,67.16,12.88,61.47,66.41,79.82,97.56,16.34,91.74,26.38,81.61,13.23,84.18,38.01,100.19,91.52,62.55,93.15,6.07,152.51,127.36,26.56,0,0,79.33,0
YNL148C_mRNA,18.05,8.38,12.76,17.62,10.79,16.22,18.77,26.62,29.18,22.99,25.73,9.04,41.54,32.39,27.78,0,9.67,4.25,3.28,0,0,50.98,0,0,0,0,0,25.49,0
YBR110W_mRNA,41.08,42.24,32.8,26.64,21.92,23.85,30.43,28.79,25.04,19.16,27.01,19.43,29.07,24.79,14,26.76,19.81,29.67,24.99,9.18,18.32,12.04,0,0,0,56.32,0,40.29,0
YNL048W_mRNA,58.57,24.18,44.84,30.5,39.86,3.12,46.36,34.1,33.81,47.84,32.16,31.42,18.64,37.53,25.65,45.28,5.58,42.04,43.91,50.47,26.39,7.35,0,0,0,0,0,0,0
YNR030W_mRNA,64.49,27.1,110.96,53.17,87.62,26.23,80.21,97.85,92.52,115.41,36.97,116.46,19.9,96.9,50.9,88.14,11.73,106.32,99.91,78.59,114.3,13.74,172.38,245.91,540.55,104.48,0,96.6,0
YGL047W_mRNA,66.87,0,37.57,40.34,34.6,46.44,60.52,24.96,41.58,49.14,12.27,25.76,6.61,51.01,23.85,13.92,41.54,18.13,32.65,82.75,76.69,0,0,0,0,0,0,0,0
YBR070C_mRNA,13.88,21.55,26.16,22.64,29.38,20.85,35.44,29.63,20.03,20.09,16.53,18.53,35.59,24.03,14.28,8.35,15.54,27.2,21,0,15.92,16.38,0,0,0,0,0,0,0
YGL065C_mRNA,31.87,15.8,50.42,19.93,43.38,16.99,52.32,38,49.29,43.5,29.63,41.04,63.8,48.38,10.47,49.28,21.28,78.03,74.77,64.09,28.72,44.04,87.25,69.82,0,0,0,88.42,14.23
YBL082C_mRNA,57.26,8.77,54.85,21.83,52.77,16.75,59.53,73.34,71.62,67.41,39.83,40.14,14.29,66.69,24.09,27.54,16.48,63.49,73.51,63.18,35.01,0,25.8,20.65,0,9.23,0,0,0
YPL227C_mRNA,27.51,63.78,38.17,44.69,44.54,32.01,44.33,26.69,50.29,43.36,72.5,33.68,46.82,36.09,84.55,49.63,26.58,25.25,38.98,86.05,7.01,48.49,23.39,18.72,0,0,0,0,0
YOR002W_mRNA,49.38,19.03,66.4,6,71.49,18.41,47.28,57.89,50.48,67.89,9.73,74.18,28.81,65.09,0,35.26,32.94,119.19,97.64,24.82,33.03,7.23,63.09,75.74,126.45,118.45,0,94.43,0
YBR243C_mRNA,27.44,26.45,68.41,11.12,58.1,10.24,52.55,42.59,46.21,54.94,5.41,62.98,11.65,55.07,21.04,24.75,7.63,37.84,39.65,45.98,44.58,8.04,9.09,8.98,0,0,0,96.88,0
YOR067C_mRNA,58.85,13.6,39.74,11.44,30.78,26.33,32.2,35.41,35.11,42.02,20.87,30.45,19.97,42.61,18.03,31.85,1.31,27.84,25.07,15.78,78.74,6.89,0,0,0,153.29,0,200.86,0
YNL219C_mRNA,74.18,8.79,95.45,14.78,108.73,8.51,88.99,76.41,68.63,87.55,24.73,90.49,16.94,70.96,23.31,46.32,16.49,87.78,72.99,22.95,58.89,23.39,7.37,94.44,438.42,70.4,0,0,0
YGL021W_mRNA,47.47,36.53,65.75,89.34,62.89,72.84,55.89,55.84,55.65,70.38,88.32,57.63,43.88,53.67,33.01,41.52,94.85,27.24,31.55,46.28,52.79,141.36,27.69,31.12,44.21,11.83,134.91,15.24,188.39
YBL009W_mRNA,30.37,44.29,31.25,72.92,32.84,73.81,28.86,26.67,20.3,32.85,71.73,30.41,42.67,32.45,90.5,25.95,41.53,5.67,8.76,19.28,23.83,75.75,18.4,14.73,0,85.44,0,33.86,0
YML086C_mRNA,164.24,13.89,144.38,58.39,168.37,80.65,140.83,148.09,158.41,136.25,63.94,131.39,58.63,153.22,79.79,117.42,45.42,227.36,212.08,161.09,105.65,84.47,69.14,135.32,400.09,8.24,0,254.58,0
YNL270C_mRNA,0,0,0,0,0,0,0,0.8,2.36,1.3,0,0,0,0,0,0,0,4.38,8.45,22.34,0,0,0,0,0,0,0,0,46.19
YOL130W_mRNA,24.46,121.76,20.32,97.38,23.08,128.36,26.76,26.98,26.38,26.83,78.99,18.05,86.66,21.78,104.32,11.61,67.69,16.76,21.18,36.23,20.66,36.12,0,0,0,5.29,153.57,36.36,0
YFL050C_mRNA,1.29,0,0.3,2.5,0.96,9.59,0.71,1.5,1.49,0.37,0,0,4.91,1.32,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0
YLR089C_mRNA,94.14,132.01,108.51,142.01,114.31,110.22,94.29,95.26,105.3,98.3,117.18,77.45,143.23,76.21,97.79,148.59,136.68,79.57,82.92,94.64,119.52,97.4,90.31,92.92,103.33,0,28.68,130.58,0
YDR111C_mRNA,16.46,9.51,15.99,16,19.22,49.1,21.95,11.58,20.19,17.27,31.63,12.36,15.71,13.6,3.15,14.85,8.24,34.06,26.29,0,40.11,7.23,55.24,44.22,0,8.46,0,0,0
YKR021W_mRNA,14.58,19.62,15.74,29.45,12.25,30.73,16.95,17.92,16.83,22.15,21.5,14.6,21.6,16.64,20.43,2.19,29.92,17.23,16.63,14.66,23.68,21.3,4.67,3.73,0,89.93,0,17.16,0
YJL084C_mRNA,20.4,17.33,14.67,21.85,15.24,12.78,14.39,13.13,17.36,11.81,29.12,12.9,29.99,16.22,44.3,20.34,27.86,13.99,12.77,8.64,9.85,18.82,20.62,16.51,0,0,0,45.49,13.38
YGR225W_mRNA,3.59,0,0,0,1.34,2.68,1.47,0.7,2.07,1.04,6.36,0,0,0.85,0,4.86,0,0,0,0,4.12,0,0,0,0,103.34,0,0,0
YGR225W_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YML035C_mRNA,55.67,115.94,43.51,80.36,41.6,76.82,55.36,51.39,41.16,40.49,89.76,42.84,96.62,39.76,97.61,34.29,109.4,45.02,34.75,0,57.62,45.26,47.12,66.99,146.06,111.69,185.19,115.07,0
YDR242W_mRNA,16.32,0,1.92,13.88,1.52,9.13,5.02,7.13,2.94,1.77,12.06,3.06,7.79,8.67,12.5,0,1.36,0,0,0,9.36,0,0,0,0,0,0,0,0
YBR211C_mRNA,17.92,34.61,9.85,26.19,8.93,26.8,7.35,8.69,14.65,8.64,42.49,11.96,19.06,15.51,13.76,0,3.99,0,0,0,13.7,31.57,0,0,0,0,0,84.35,0
YOR378W_mRNA,12.18,0,6.22,0,8.34,0,0,3.15,5.27,1.76,2.4,1.02,10.33,9.58,0,0,0,7.2,5.56,0,0,0,0,0,0,0,0,0,0
YBR158W_mRNA,57.13,169.1,50.05,116.17,66.03,199.57,49.82,57.86,54.63,53.75,118.14,63.47,165.78,50.58,139.42,54.75,114.25,46.46,57.06,93.33,36.85,59.57,41.24,32.97,0,7.34,137.11,31.52,0
YGL156W_mRNA,4.16,7.19,5.63,13.1,3.5,9.28,13.08,10.49,13.2,7.22,6.13,11.45,3.96,11.78,7.94,14.06,7.61,25.87,23.77,16.72,5.96,5.47,3.88,3.14,0,4.28,70.82,25.69,0
YJR047C_mRNA,5.58,0,0,0,2.06,7.84,0,1.06,3.05,0,0,0,0,0,0,5.32,0,1.94,0,0,0,0,13.02,5.13,0,0,0,38.53,0
YEL036C_mRNA,72.71,19.78,128.47,27.03,107.87,60.62,127.55,112.47,127.17,138.67,20.24,136.01,21.78,119.16,16.39,44.36,32.82,68.51,64.77,51.6,88.28,3.76,155.76,131.21,32.86,193.48,0,354.88,0
YKL047W_mRNA,17.51,10.13,24.24,14.9,28.62,13.06,13.77,18.69,23.38,18.38,15.54,9.86,11.15,10.34,20.13,21.72,27.75,10.35,9.99,8.8,5.02,0,42.1,33.75,0,0,18.7,0,0
YHR126C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPR128C_mRNA,8.87,47.98,14.63,31.7,25.41,13.27,21.04,18.94,17.93,11.98,28.05,14.81,37.74,13.96,31.8,32.01,39.55,27.92,35.02,59.46,37.3,52.11,0,0,0,12.16,0,0,0
YPR180W_mRNA,39.4,30.47,37.13,32.02,30.67,14.74,28.75,44.6,33.17,38.02,38.96,26.31,41.94,38.76,50.49,26.65,21.98,85.18,77.7,52.82,30.12,52.12,25.11,20.1,0,0,0,0,205.79
YCL050C_mRNA,230.94,551.4,231.81,842.32,246.35,871.79,248.16,291.64,242.5,230.59,734.9,181.01,786.79,210.2,720.62,193.21,434.73,189.43,179.74,148.05,138.17,726.17,166.36,133.13,0,41.29,28.69,212.71,545.51
YDR530C_mRNA,17.87,20.72,14.74,5.81,6.68,31.18,9.78,12.72,14.62,18.97,10.6,2.98,7.6,2.81,13.73,16.12,9.96,0,0,0,0,26.25,0,0,0,0,0,0,167.9
YNL172W_mRNA,15.22,6.1,11.53,8.97,13.6,12.78,11.22,15.02,17,13.79,5.46,11.6,9.23,17.5,10.1,9.99,3.96,11.77,10.3,5.32,21.24,15.06,2.54,16.29,71.16,0,0,2.34,0
YDL008W_mRNA,52.72,68.44,66.24,97.82,76.6,79.48,46.48,79.58,54.11,89.88,49.01,73.34,45.22,58.09,9.07,26.42,31.6,20.61,15.91,0,73.89,52.03,0,0,0,0,0,0,0
YLR127C_mRNA,14.25,14.94,11.29,11.31,8.23,11.57,5.32,7.04,6.36,6.38,10.7,6.49,9.87,5.51,1.98,7.01,11.21,9.2,7.11,0,10.4,4.54,0,19.91,99.53,0,0,32.02,0
YDR118W_mRNA,8.25,9.06,10.89,11.22,8.02,14.76,6.77,14.41,9.53,10.99,3.9,8.27,14.69,9.35,12.63,8.93,3.3,1.95,3.02,6.64,11.36,5.8,0,0,0,122.18,0,0,0
YOR249C_mRNA,11.06,3.65,7.81,10.73,4.13,4.71,12.53,7.05,14.13,7.77,1.87,12.65,8.03,11.19,0,18.52,1.05,9.35,15.88,38.11,23.55,0,24.25,19.4,0,0,0,0,0
YLR102C_mRNA,13.98,16.23,9.06,37.52,11.75,31.41,19.13,5.43,13.12,8.09,53.95,14,26.8,9.9,21.51,9.46,21.07,0,0,0,8.02,6.17,0,0,0,0,0,0,0
YBR151W_mRNA,21.13,76.98,32.71,61.78,23.68,117.38,41.29,34.56,31.37,30.58,82.33,28.72,73.21,45.61,111.31,29.95,109.04,21.37,16.5,0,27.69,95.76,11.55,9.24,0,0,0,95.92,226.87
YKL103C_mRNA,33.79,68.92,62.27,92.71,48.27,68.17,42.42,59.4,52.78,51.21,58.75,36.83,53.12,52.56,51.77,89.63,127.27,84.6,76.2,47.96,129.91,111.76,60.97,121.99,366.48,8.17,0,112.28,297.9
YKL157W_mRNA,187.64,186.56,237.25,43.36,208.63,97.32,203.17,190.59,206.84,197.54,129.86,264.16,116.51,216.69,42.86,207.03,86.77,247.36,267.11,334.95,265.78,125.62,120.54,144.7,241.13,94.32,10.28,89.5,60.18
YKL157W_pre-mRNA,28.44,0,4.47,54.96,14.17,14.06,2.59,7.36,10.95,5.49,11.14,0,0,4.48,101.09,8.55,0,0,0,0,0,33.13,0,0,0,0,0,0,0
YBR286W_mRNA,587.56,374.69,597.44,441.04,585.94,470.57,561.47,615.82,629.17,589.06,431.87,585.22,357.59,496.77,456.95,792.99,544.9,919.27,869.28,703.64,559.84,368.39,1805.13,1537.34,464.7,470.83,350.61,579.65,256.44
YHR113W_mRNA,87.37,25.91,81.27,43.57,95.41,53.49,68.03,64.77,82.77,66.14,47.71,81.89,37.09,65.58,34.35,103.05,55.32,126.74,102.11,18.02,71.93,102.42,51.51,48.09,34.42,55.28,0,126.55,126
YDR525W_mRNA,0,0,0,0,0,0,0,0,1.84,0,0,0,0,9.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL077W_mRNA,11.92,13.78,6.08,3.86,9.65,8.89,9.24,9.64,8.03,10.35,25.84,7.96,20.23,5.63,15.22,1.79,23.85,11.75,9.07,0,31.89,13.96,0,0,0,8.17,0,0,0
YJR005W_mRNA,51.12,32.19,39.78,46.61,41.09,27.69,28.82,41.19,32.2,33.63,36.59,48.1,47.26,40.23,42.67,50.3,28.9,45.84,38.22,12.46,30.2,48.94,53.51,42.82,0,6.37,0,71.1,67.64
YKL135C_mRNA,70.46,41.53,48.39,34.92,42.57,29.03,48.4,45.1,39.38,39.49,42.49,36.79,36.21,35.4,45.88,56.79,29.96,46.14,35.62,0,60.17,65.78,11.51,9.21,0,0,0,15.88,18.7
YBL037W_mRNA,31.73,17.66,30.93,19.09,28.61,13.02,32.93,28.02,30.95,31.04,21.94,39.99,26.39,26.35,26.75,35.52,20.38,32.39,25.01,0,56.46,30.68,50.44,40.37,0,94.48,0,96.57,0
YPR029C_mRNA,34.48,58.14,41.55,60.46,46.08,47.38,41,36.29,37.52,47.99,46.96,33.87,35.38,28.18,75.04,34.69,40.62,36.12,33.94,26.67,27.37,23.26,40.74,32.6,0,59.99,0,70.24,0
YPL195W_mRNA,40.61,49.59,31.23,40.54,29.01,35.55,35.29,28.28,35.86,36.65,38.05,38.28,21.24,32.71,45.65,18.31,26.23,25.47,24.03,19.21,23.29,20.94,18.35,14.69,0,0,0,59.04,96.76
YGR261C_mRNA,21.46,56.14,39.43,43.03,31,51.13,34.45,34.15,28.08,32.3,64.18,20.78,61.82,37.16,43.77,32.26,59.07,3.39,11.77,40.27,36.09,35.14,21.97,30.77,65.95,0,36.59,0,0
YPL259C_mRNA,30.46,40.26,39.98,38.08,28.45,25.97,26.79,35.89,42.08,30.86,28.31,32.69,52.64,42.12,40.02,23.55,20.33,25.72,27.79,35,34.93,34.43,33.36,26.69,0,8.95,0,76.82,0
YHL019C_mRNA,7.61,8.8,12.55,12.94,17.78,5.68,10.93,7.76,6.59,13.22,13.5,24.78,2.42,12.58,23.32,13.73,17.77,9,6.95,0,10.91,0,0,0,0,133.05,0,0,0
YBR288C_mRNA,30.85,54.92,63.74,43.87,57.64,56.69,49.35,52.51,68.51,68.71,50.57,46.35,60.48,48.19,29.12,66.36,17.43,39.26,56.28,114.53,73.49,25.05,0,0,0,9.76,0,83.8,0
YOL062C_mRNA,23.26,14.67,51.32,37.01,55.31,28.4,50.92,51.71,50.06,56.32,42.53,69.9,48.47,56.92,32.41,40.06,32.46,25,25.09,25.51,29.1,44.61,0,0,0,8.7,0,112,211.4
YKL114C_mRNA,40.5,68.79,30.53,57.84,29.25,60.52,28.07,28.29,24.16,35.17,44.78,18.93,34.43,26.77,70.46,19.48,70.37,12.75,24.61,65.14,15.48,61.8,103.37,82.73,0,0,0,47.66,0
YBL019W_mRNA,26.17,0,13.75,3.91,9.78,24.02,15.42,8.2,11.62,16.32,7.14,15.12,2.56,14.26,12.34,9.08,0,14.28,11.02,0,11.54,0,0,0,0,0,0,0,0
YNL094W_mRNA,1.69,19.5,8.75,19.67,11.98,45.28,12.93,19.33,19,16.62,17.95,19.44,30.06,9.57,18.09,18.27,10.13,13.99,10.83,0,9.68,47.42,59.1,47.97,0,0,0,35.76,126.41
YIL040W_mRNA,27.89,32.68,27.92,82.43,28.65,10.54,34.33,32.47,26.16,40.36,50.15,13.96,17.99,16.46,43.32,125.76,23.58,32.63,25.19,0,55.96,49.69,0,0,0,28.67,0,0,0
YJL075C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR170C_mRNA,68.43,0,40.3,57.46,31.05,14.7,41.46,55.02,50.79,29.71,40.78,39.16,37.63,39.24,45.3,0,65.73,0,8.87,39.31,28.03,0,18.63,14.91,0,0,0,0,0
YJR058C_mRNA,15.91,49.48,28.73,36.4,33.68,55.86,17.41,24.69,22.96,18.42,31.64,15.93,40.86,15.02,24.6,9.56,64.24,49.81,38.45,0,30.4,37.61,0,0,0,0,0,0,0
YJL024C_mRNA,50.31,0,39.87,31.34,44.43,27.48,55.06,55.03,63.38,47.67,81.71,82.46,0,36.72,49.41,90.76,33.8,0,12.46,55.18,0,32.38,0,0,0,0,0,0,0
YJL024C_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YML022W_mRNA,184.74,304.18,220.79,304.25,215.48,236.84,176.29,173.13,182.09,195.65,295.08,97.02,265.66,172.34,271.12,235.71,214.88,180.19,139.1,0,279.02,175.42,189.05,398.84,1246.25,481.78,542.39,0,113.35
YDR441C_mRNA,23.07,53.73,34.79,58.72,17.24,48.53,32.83,26.87,30.64,36.07,71.45,43.91,88.75,37.04,106.83,54.11,68.21,48.84,54.46,74.23,52.92,32.67,0,112.66,567.26,0,0,244.39,261.27
YNL065W_mRNA,10.88,0,12.82,7.05,12.2,2.7,5.95,7.74,5.76,11.03,6.43,8.17,4.61,7.71,2.78,9.82,9.67,12.87,14.9,21.88,6.24,0,6.96,5.57,0,0,0,57.64,0
YPR192W_mRNA,0,0,0,0,1.17,0,0,1.82,3.62,0,0,1.57,0,2.96,0,5.65,6.29,0,0,0,0,0,0,0,0,0,0,0,0
YLL052C_mRNA,5.26,0,3.71,0,0,7.91,0,4.08,9.1,1.52,6.27,0,13.5,0,0,0,7.08,0,0,0,0,0,0,0,0,0,0,0,0
YBR149W_mRNA,136.92,86.59,170.8,151.67,139.51,158.27,175.38,153.39,189.53,145.93,143.94,151.15,99.32,123.43,124.34,300.31,239.43,234.94,325.88,638.19,274.77,213.93,130.94,276.26,860.67,435.1,986.14,395.52,116.96
YMR041C_mRNA,31.98,26.95,15.75,22.66,28.24,21.74,23.86,19.75,20.98,13.47,17.23,27.66,40.81,5.49,17.86,28.85,13.61,13.73,10.6,0,26.67,25.61,0,0,0,0,323.55,0,0
YER036C_mRNA,529.62,287.72,668.94,382.71,640.85,390.63,508.44,503.81,512.83,587.45,333.87,536.02,349.93,519.5,333,306.73,239.14,259.38,265.26,298.92,430.47,297.07,456.19,410.71,228.44,557.89,190.34,426.48,440.85
YGL105W_mRNA,284.32,456.56,287.81,559.34,314.47,412.36,299.6,319.04,303.91,299.07,437.03,257.97,456.07,271.17,406.34,213.28,423.44,245.9,274.47,373.57,319.58,401.61,75.44,155.26,475.81,439.91,192.73,437.31,88.1
YIL062C_mRNA,56.16,306.55,49.98,263.88,60.62,339.03,75.13,83.56,102.68,66.84,298.67,87.5,434.02,70.72,193.5,118.2,311.69,51.19,39.52,0,50.09,366.2,0,0,0,25.66,700.95,330.5,315.5
YLR370C_mRNA,95.2,243.94,94.19,181.79,96.03,143.07,151.06,152.41,149.76,110.23,283.58,97.73,201.46,114.63,213.12,163.14,207.96,95.12,99.35,114.85,76.42,210.73,290.32,232.33,0,19.57,0,33.61,329.51
YKL013C_mRNA,84.24,119.9,89.3,132.88,106.66,175.8,111.4,102.63,86.46,86.71,161.68,77.34,162.04,72.93,158.93,92.87,122.66,159.58,152.92,131.74,118.07,174,53.53,128.52,431.48,19.25,684.42,0,294.47
YNR035C_mRNA,150.47,139.66,196.94,244.63,166.16,260.29,177.49,208.96,180.5,172.3,158.75,169.13,140.98,148.43,143.99,153.82,205.97,78.86,94.36,147.92,230.08,230.03,38.36,30.72,0,55.01,1031.72,129.87,461.16
YBR234C_mRNA,139.9,41.4,161.28,66.71,130.12,71.22,157.18,113.8,116.85,134.42,77.64,150.55,53.18,150.39,82.31,118.13,83.61,144.05,122.04,47.88,126.29,10.49,102.48,109.36,137.21,269.3,0,126.11,0
YHR013C_mRNA,120.64,116.09,115.64,126.08,113.46,87.38,75.12,96.07,116.48,115.61,118.76,91.66,154.47,115.9,64.12,127.57,92.12,396.62,313.73,33.46,143.11,66.19,47.64,38.12,0,0,0,44.06,0
YCR048W_mRNA,43.77,12.13,54.43,35.71,49.06,28.7,37.84,60.48,58.12,60.31,33.1,69.26,40.08,77.72,26.81,63.17,21.01,51.8,59.17,84.49,58.17,46.12,94.04,75.26,0,352.81,0,0,0
YNR019W_mRNA,180.72,212.56,212.49,245.33,192.56,219.41,185.88,173.08,196.11,179.71,203.62,211.17,227.69,186.48,169.06,138.85,270.98,164.35,151.32,107.67,128.62,135.15,173.37,200.41,308.55,178.92,0,259.96,334.12
YDL192W_mRNA,575.1,664.13,610.94,1194.27,634.72,979.34,489.82,398.7,484.34,459.32,1229.42,478.47,1050.56,487.58,922.28,518.75,282.94,368.88,423.59,600.91,536.76,721.25,237.98,209.39,69.58,595.91,544.78,895.3,1110.7
YDL137W_mRNA,410.53,913.69,504.08,1106,459.89,995.97,383.44,380.23,423.84,414.77,859.5,440.53,774.85,415.36,730.86,516.73,454.49,635.38,515.99,127.01,675.82,694.57,606.05,479.89,0,426.73,2482.99,95.6,766.08
YDL137W_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR094W_mRNA,9.1,180.12,45.03,102.45,51.01,82.03,34.86,19.43,35.47,25.03,75.87,20.51,93.34,42.98,105.34,20.52,64.2,0,0,0,120.03,16.11,0,166.68,839.16,18.72,195.68,0,0
YOL058W_mRNA,227.26,124.43,217.03,64.2,200.86,54.73,374.41,314.41,415.48,358.65,98.36,391.59,87.2,377.33,112.46,59.51,17.95,86.61,86.91,88.44,100.88,64.49,93.67,82.61,37.55,713.52,0,258.84,0
YJL071W_mRNA,36.94,8.54,26.98,16.15,9.66,11.01,21.22,22.22,23.46,29.94,15.28,28.67,16.45,18.32,14.14,21.66,17.24,26.21,21.92,7.43,25.42,12.98,7.08,5.67,0,0,0,65.21,0
YJL088W_mRNA,31.75,46.83,26.52,8.44,33.43,0,44.23,41.45,51.66,51.81,27.37,52.04,14.73,27.26,8.87,33.85,13.51,34.36,26.48,0,26.48,20.34,0,0,0,154.33,0,0,0
YHR018C_mRNA,135.94,133.27,135.16,127.74,150.65,110.05,195.42,188.7,219.49,146.74,152.7,195,120.34,219.78,137.8,68.58,38.45,37.4,39.55,46.33,50.2,56.74,174.97,139.43,0,246.37,216.6,40.68,187.23
YER069W_mRNA,81.66,27.35,68.88,45.99,43.79,45.09,85.76,80.51,93.9,82.73,76.17,72.55,65.25,72.14,40.28,51.08,38.58,46.79,48.16,52.96,46.82,20.79,20.24,52.75,182.14,81.24,0,41.85,49.26
YMR062C_mRNA,67.92,56.14,70.29,92.04,63.44,50.71,100.88,82.38,116.94,93.39,60.3,81.39,77.28,74.45,81.86,35.01,68.04,5.73,15.49,48.77,52.85,42.68,46.47,37.18,0,109.73,0,68.52,0
YOL140W_mRNA,43.2,44.44,52.58,7,36.77,10.75,48.59,41.92,54.04,54.19,19.89,58.89,18.35,34,29.45,12.99,16.03,14.18,28.46,77.21,19.27,21.11,27.59,22.08,0,9.87,0,186.43,0
YMR042W_mRNA,28.12,98.23,14.35,211.05,8.75,126.74,10.26,17.28,16.23,8.14,133.98,21.12,84.13,19.92,122.97,12.68,107.07,11.02,8.51,0,10.75,74.67,0,0,0,0,564.38,0,117.94
YML099C_mRNA,2.52,5.81,9.79,12.21,8.94,9.37,9.99,8.55,6.91,11.66,13.37,12.61,9.6,8.92,11.55,5.68,1.68,7.46,5.76,0,7.22,4.42,43.52,34.83,0,25.89,0,0,0
YDR173C_mRNA,13.87,6.43,5.88,10.81,8.29,12.44,3.8,11.84,6.41,5.62,6.57,4.17,17.69,6.55,0,2.5,18.54,16.38,27.81,66.94,25.45,39.08,0,0,0,0,261.12,0,0
